InteractionId,UserId,RecipeId,Type
12580,2748671,518494,Save
12581,2000571974,509731,Vote
12582,2001767386,502699,Vote
12583,2001462751,487103,Vote
12584,67728,486649,Vote
12585,2002209114,499863,Like
12586,2419334,521101,Vote
12587,2000124959,530466,Vote
12588,201614,490124,Like
12589,199697,515968,Save
12590,1800298041,507241,Vote
12591,2836761,492064,Vote
12592,2195500,525769,Like
12593,2001963630,479653,Vote
12594,2724209,480965,Save
12595,450518,495060,Save
12596,2419704,513691,Like
12597,2001461496,504645,Like
12598,1803450563,522874,Vote
12599,1803336850,520250,Vote
12600,1802633408,530879,Save
12601,2000961908,514093,Like
12602,2002297669,514985,Vote
12603,2543145,512615,Save
12604,1803444421,480693,Like
12605,2001803303,503757,Vote
12606,2001928881,536322,Vote
12607,6651,478293,Save
12608,768014,514889,Like
12609,1802707332,499306,Vote
12610,2000121785,486770,Vote
12611,2700693,484917,Vote
12612,2683334,506224,Vote
12613,2632140,495400,Save
12614,1803727138,480484,Vote
12615,2207767,485122,Vote
12616,2001039993,515004,Vote
12617,204452,501877,Like
12618,632585,487073,Save
12619,2865441,501215,Like
12620,2000694770,493901,Like
12621,2001329932,516702,Like
12622,2426973,535120,Save
12623,1064524,480155,Like
12624,2420637,503115,Save
12625,2001118632,517371,Like
12626,129958,504953,Vote
12627,2000839534,497464,Vote
12628,1803177140,513565,Vote
12629,1802696984,482327,Like
12630,2002004272,504572,Vote
12631,1328807,511078,Save
12632,1385570,487951,Like
12633,2000669519,488497,Like
12634,2000567612,493173,Like
12635,2681012,503135,Vote
12636,2001815844,480338,Like
12637,2001451990,476093,Save
12638,1415433,487555,Save
12639,326001,501762,Like
12640,1307852,504628,Vote
12641,2002201735,504683,Vote
12642,1803092327,493112,Save
12643,2858443,482047,Like
12644,64780,507478,Vote
12645,221855,505562,Save
12646,2002106093,500442,Vote
12647,2427910,515833,Vote
12648,2733990,485413,Save
12649,91970,481970,Save
12650,312494,537458,Like
12651,244747,481945,Save
12652,2001623144,522005,Like
12653,1800062473,535230,Like
12654,2207655,503098,Like
12655,1396017,520952,Vote
12656,2803186,478323,Vote
12657,2900273,504022,Like
12658,1803131938,503154,Save
12659,2748334,480685,Save
12660,1713856,504401,Save
12661,2813315,502920,Save
12662,2731965,504276,Vote
12663,2000318997,503261,Vote
12664,2409096,514011,Vote
12665,2000822775,505661,Like
12666,2000524526,494434,Vote
12667,2001046333,479556,Vote
12668,1499237,502890,Like
12669,2202376,504022,Vote
12670,2385644,493188,Save
12671,2001716153,523151,Vote
12672,2000355578,527347,Save
12673,2528850,507372,Save
12674,2000785270,503403,Save
12675,2001638165,504622,Vote
12676,446523,519700,Like
12677,2001537262,488466,Vote
12678,2711716,501307,Like
12679,2002018949,523276,Save
12680,2000128719,517370,Save
12681,2272370,475782,Vote
12682,2218728,502853,Vote
12683,2442894,497019,Vote
12684,158757,489644,Save
12685,1711756,480197,Like
12686,2000176524,483631,Save
12687,2002052229,535104,Save
12688,278639,486659,Like
12689,2001884238,527483,Like
12690,67026,505980,Vote
12691,733994,483819,Vote
12692,165074,477479,Vote
12693,2002005193,487389,Vote
12694,252759,489021,Like
12695,2001503665,505412,Save
12696,1341884,499128,Vote
12697,2858261,503911,Vote
12698,2734299,512477,Vote
12699,2000821058,535781,Vote
12700,1803435945,484221,Vote
12701,122276,484298,Vote
12702,2001373816,487084,Save
12703,2209762,490565,Vote
12704,31807,511611,Like
12705,2419367,484410,Like
12706,2711800,519723,Vote
12707,2747618,514555,Save
12708,1252163,505665,Save
12709,2002286380,507497,Save
12710,1803084031,504042,Vote
12711,2324285,517687,Vote
12712,2001407318,497145,Like
12713,2001190600,511232,Save
12714,1802649209,510617,Like
12715,2734351,507224,Vote
12716,954954,479986,Like
12717,1800085781,509998,Vote
12718,2001506763,507593,Save
12719,1803564200,504548,Vote
12720,2001801570,506459,Save
12721,374891,482770,Vote
12722,2749523,489737,Like
12723,2442576,477369,Vote
12724,1026614,501497,Save
12725,770900,482969,Like
12726,2002025448,476710,Like
12727,1803051069,502789,Save
12728,2002060495,484652,Save
12729,2001768039,499363,Vote
12730,185721,529444,Save
12731,2000135101,499695,Like
12732,2212462,510494,Like
12733,1443753,475109,Vote
12734,2426561,477600,Vote
12735,1803258263,498820,Like
12736,2411386,477413,Vote
12737,1802648467,492778,Vote
12738,2000426126,524946,Save
12739,1046252,498489,Like
12740,1803629773,482297,Save
12741,2001670178,507041,Vote
12742,2447758,491024,Vote
12743,758400,528131,Like
12744,1191081,479721,Save
12745,1801397004,484683,Vote
12746,2002143332,494778,Save
12747,1925885,491526,Vote
12748,2000964698,485107,Vote
12749,2463699,504434,Save
12750,2000772739,479187,Like
12751,2001485733,490153,Like
12752,1422404,508960,Vote
12753,2456467,528125,Vote
12754,2419692,479391,Vote
12755,2000516284,526802,Save
12756,1802650924,475554,Like
12757,1803088875,479492,Like
12758,2001604614,500714,Like
12759,2201054,527481,Vote
12760,2001563787,486659,Save
12761,2002172409,478110,Save
12762,2001349221,502124,Save
12763,2001625264,476844,Save
12764,1216753,500700,Save
12765,531065,506922,Save
12766,1950083,503475,Save
12767,2000811400,496093,Vote
12768,2905618,479470,Like
12769,2000762706,496964,Like
12770,2200124,482051,Save
12771,2935562,503969,Vote
12772,1800195590,485796,Vote
12773,1291498,483773,Like
12774,1801888066,492371,Save
12775,2001656674,480685,Like
12776,1803551615,510550,Like
12777,2705683,490530,Vote
12778,2000160864,475328,Save
12779,783457,483828,Save
12780,2001550974,493684,Save
12781,515761,481317,Save
12782,514811,483115,Vote
12783,2687892,480729,Like
12784,2205153,483107,Save
12785,1803126725,495267,Vote
12786,2001956652,522498,Save
12787,2001221288,513641,Like
12788,2001024822,481810,Save
12789,1802650992,518718,Save
12790,808027,502888,Like
12791,2000526553,499493,Like
12792,450493,477810,Like
12793,1520979,503731,Save
12794,28087,483483,Save
12795,2668402,517692,Vote
12796,2001803357,503158,Vote
12797,1800179196,500960,Vote
12798,1802849525,495171,Save
12799,1289786,522862,Like
12800,2001474761,503287,Like
12801,2692089,522517,Like
12802,1800066590,490944,Save
12803,2299388,477441,Vote
12804,20828,490204,Vote
12805,2002122504,505660,Like
12806,2692557,483177,Save
12807,2411674,531333,Like
12808,2000400347,509140,Save
12809,674022,478542,Like
12810,2001446906,476742,Like
12811,2735212,512731,Vote
12812,2127500,484603,Like
12813,2709372,483812,Vote
12814,1800169667,476269,Like
12815,2001694194,482961,Like
12816,2001629325,485294,Save
12817,2419585,484653,Vote
12818,713037,483933,Save
12819,1802639115,500875,Save
12820,2673104,502909,Save
12821,1743443,483940,Vote
12822,1802649091,514138,Save
12823,2002092193,507938,Like
12824,738401,485774,Save
12825,204452,502569,Vote
12826,2001819358,483851,Vote
12827,2411998,502279,Vote
12828,176167,499243,Vote
12829,1623783,495338,Save
12830,363880,505811,Vote
12831,2001290984,517909,Save
12832,2001683381,481157,Like
12833,2001612847,476076,Vote
12834,1803616335,480108,Like
12835,2206639,478441,Save
12836,2686218,482217,Save
12837,2377608,493191,Like
12838,2735212,501493,Like
12839,2894200,535829,Save
12840,2001713299,478127,Vote
12841,1802640240,511374,Vote
12842,340169,475994,Vote
12843,1354954,515434,Save
12844,2001111716,504261,Like
12845,2747252,501788,Like
12846,950193,483497,Like
12847,2002332332,479450,Vote
12848,587394,499069,Save
12849,97745,483736,Vote
12850,1803002054,506062,Like
12851,2692660,522945,Like
12852,1751447,483996,Save
12853,222699,482501,Vote
12854,866963,506838,Vote
12855,2001144173,481157,Save
12856,1800323762,479392,Vote
12857,2195976,477085,Save
12858,2002299521,532179,Save
12859,2001400414,502617,Like
12860,2822587,479721,Vote
12861,1800278108,493687,Save
12862,10538150,489087,Vote
12863,1802629583,490446,Save
12864,51931,481466,Save
12865,2001645989,512636,Like
12866,1800091038,511013,Save
12867,1924287,476742,Like
12868,1802849661,503566,Like
12869,2360933,486854,Save
12870,1098582,522432,Vote
12871,9018586,536990,Vote
12872,2711174,521425,Save
12873,2001700000,506589,Like
12874,2001479825,501602,Save
12875,2002215325,485408,Save
12876,2203576,524955,Like
12877,2002083934,480098,Save
12878,2658671,498132,Vote
12879,2723937,503010,Save
12880,55827,495334,Vote
12881,1802646151,506915,Save
12882,2000125820,511227,Save
12883,2001450972,485271,Like
12884,1802644196,484410,Save
12885,2000368794,495364,Save
12886,2001190600,485772,Save
12887,2175724,483116,Like
12888,2603710,513984,Vote
12889,2724582,499525,Save
12890,2550962,491078,Vote
12891,1802828152,501164,Vote
12892,2408428,505279,Like
12893,2696349,501030,Save
12894,2700429,530231,Vote
12895,2371655,503249,Like
12896,2444695,482482,Vote
12897,2001790153,481995,Like
12898,135870,503009,Like
12899,1802649545,489038,Vote
12900,347124,501133,Like
12901,1086570,504261,Vote
12902,2205672,479856,Vote
12903,137302,475855,Like
12904,1576657,515507,Vote
12905,2000402435,523759,Like
12906,2002233948,503507,Save
12907,2001131324,478558,Like
12908,237297,487738,Vote
12909,2001798125,486812,Save
12910,2735189,475345,Vote
12911,2197811,494323,Like
12912,2123645,513680,Vote
12913,2001348739,484288,Save
12914,2462143,519885,Save
12915,616596,484585,Like
12916,2441631,486079,Vote
12917,2748334,502932,Vote
12918,2594341,486571,Like
12919,2357145,505164,Save
12920,1500678,499485,Save
12921,2210721,499878,Like
12922,2000714132,499971,Vote
12923,2001026987,505701,Save
12924,2393730,493684,Save
12925,2420379,513585,Save
12926,1800171167,486567,Vote
12927,2803186,481945,Vote
12928,2202262,496137,Vote
12929,2482922,475081,Vote
12930,2426182,486663,Like
12931,1800190659,490753,Save
12932,2741344,516627,Save
12933,2196420,504082,Save
12934,2000872666,492349,Vote
12935,2690988,477669,Save
12936,1499237,508950,Save
12937,2001236401,475605,Vote
12938,2207076,483169,Like
12939,2418913,518105,Vote
12940,2001419532,507873,Save
12941,2001357734,491594,Like
12942,2001456166,531516,Vote
12943,1240773,502813,Vote
12944,2002332332,507019,Like
12945,2684792,513786,Vote
12946,2000865723,499376,Like
12947,2001021013,525759,Save
12948,1298498,477141,Vote
12949,2891068,504914,Like
12950,298363,500040,Vote
12951,2237139,507372,Vote
12952,2359243,487738,Vote
12953,2002209114,498675,Like
12954,2000031085,514719,Save
12955,2000965211,503202,Like
12956,2842349,476271,Vote
12957,2000504731,494484,Save
12958,2699614,503265,Save
12959,1583851,499710,Vote
12960,2002146457,499373,Save
12961,2417222,479986,Vote
12962,2000722463,489807,Vote
12963,2205317,481629,Save
12964,2001293532,502258,Vote
12965,184530,494373,Save
12966,2704106,515137,Vote
12967,1803274433,501656,Vote
12968,2423968,494759,Save
12969,2001990500,510194,Save
12970,2000973297,535371,Save
12971,1801425446,485258,Vote
12972,2696198,524868,Save
12973,2001767296,484561,Like
12974,1066620,502388,Like
12975,2002218482,504005,Like
12976,2001650558,500185,Like
12977,2001236246,492159,Like
12978,2412034,478869,Vote
12979,2001553308,515188,Save
12980,128835,507244,Like
12981,2001496259,522945,Save
12982,2694019,503984,Like
12983,735705,505955,Like
12984,2691736,487053,Like
12985,2001639578,518474,Like
12986,2001429004,517694,Like
12987,1803369419,481598,Like
12988,1803317129,494714,Save
12989,1398117,487017,Vote
12990,269883,506719,Vote
12991,2001362355,476615,Like
12992,2001537667,484923,Like
12993,2204856,509151,Like
12994,2899802,488296,Like
12995,2002272187,504727,Save
12996,43138142,523276,Like
12997,2000215795,480594,Like
12998,819788,496573,Like
12999,2001960418,509676,Save
13000,2807474,479988,Save
13001,2001821397,492843,Like
13002,2001677778,506238,Vote
13003,1467393,518259,Vote
13004,2001284129,492617,Vote
13005,2000726400,534552,Like
13006,683554,495905,Save
13007,2001874722,500889,Like
13008,2199079,497345,Like
13009,2321009,504320,Save
13010,2737010,483647,Vote
13011,2001514165,511958,Vote
13012,373245,486375,Save
13013,2607907,532924,Like
13014,140981,503975,Vote
13015,2698449,513565,Like
13016,2000382408,496779,Save
13017,247911,502960,Vote
13018,1803469335,485907,Save
13019,2691693,505121,Save
13020,1326213,487475,Vote
13021,392984,514892,Like
13022,2002285039,506601,Save
13023,2444044,509192,Like
13024,10087010,534504,Save
13025,2000382608,476484,Vote
13026,488415,504441,Save
13027,2001892544,482342,Save
13028,2430883,498888,Save
13029,2002209359,495199,Like
13030,2001666699,495821,Vote
13031,2001758830,494768,Vote
13032,2844455,493839,Like
13033,1803732755,501497,Vote
13034,2708350,486199,Like
13035,2700219,484107,Like
13036,2002118447,491008,Like
13037,1452949,486226,Like
13038,2890962,505140,Save
13039,12759586,493999,Like
13040,1800169667,534786,Save
13041,1802628468,515356,Vote
13042,2001337716,486987,Vote
13043,2830147,489043,Save
13044,187373,487048,Save
13045,1803298711,477405,Vote
13046,1802876587,493431,Like
13047,1617537,496605,Like
13048,2509406,486676,Like
13049,1803622298,507224,Like
13050,1490088,481486,Vote
13051,2742805,497447,Save
13052,246083,535874,Like
13053,1110406,514566,Save
13054,2701784,503883,Vote
13055,1802649510,518088,Vote
13056,2001116779,482245,Like
13057,2919995,521407,Vote
13058,1726293,490895,Like
13059,182312,517430,Like
13060,2847415,479435,Vote
13061,2001541086,487153,Like
13062,2398596,505617,Vote
13063,2001650047,524983,Vote
13064,2216720,502029,Like
13065,1803498745,482706,Like
13066,326787,498132,Vote
13067,2001403700,486453,Like
13068,2831470,481073,Vote
13069,2000180501,504270,Vote
13070,2692073,511787,Vote
13071,2001594295,520088,Vote
13072,2203669,504007,Like
13073,2411460,481720,Like
13074,326051,489085,Save
13075,1800698944,479012,Like
13076,2002098014,507045,Vote
13077,2000041020,505540,Save
13078,2000334725,510088,Save
13079,2000045537,495773,Save
13080,1403860,512299,Vote
13081,1802391549,492843,Save
13082,5498914,483038,Save
13083,2419731,503293,Save
13084,1136781,496231,Save
13085,2001968308,526913,Like
13086,1803066121,509615,Save
13087,1734515,486530,Like
13088,2001798125,532472,Save
13089,1803663715,480558,Like
13090,2001420531,493157,Like
13091,43638069,505783,Save
13092,1802454666,484106,Like
13093,911978,510525,Vote
13094,1332908,489405,Vote
13095,2842508,490175,Vote
13096,2195180,517553,Vote
13097,2002038979,518217,Save
13098,2477688,512345,Like
13099,1559270,514093,Save
13100,2482470,488576,Save
13101,2002336974,483727,Like
13102,2411998,496213,Like
13103,2001334326,486079,Vote
13104,2811146,492072,Save
13105,2001819303,475540,Save
13106,1802849661,511766,Like
13107,1803400336,504224,Like
13108,2748334,489143,Save
13109,2211893,490059,Vote
13110,2001561024,487659,Save
13111,2001055680,505699,Save
13112,2320584,514181,Save
13113,2000247141,519885,Save
13114,2751842,512731,Save
13115,2000207365,500909,Like
13116,2419075,481317,Vote
13117,168771,516669,Save
13118,2000168997,501180,Vote
13119,2846202,485306,Like
13120,2000987876,488424,Save
13121,2000366625,511886,Like
13122,2001258076,517119,Like
13123,2920332,507578,Save
13124,993446,492433,Like
13125,41558057,483598,Save
13126,1800092997,480963,Like
13127,2419558,479988,Save
13128,2002201735,478582,Save
13129,2000325349,492554,Like
13130,2000060586,492516,Vote
13131,1802384129,495706,Like
13132,2001276600,477406,Vote
13133,2002261089,487535,Vote
13134,69863,477437,Save
13135,2711215,502286,Like
13136,2001448261,512810,Like
13137,2000089875,476747,Like
13138,2001624047,478322,Save
13139,343262,500002,Like
13140,1963338,525190,Save
13141,1802728278,505121,Save
13142,128541,480393,Save
13143,2002170767,523675,Like
13144,2001410644,507236,Save
13145,2001004321,481774,Like
13146,1803739482,504711,Save
13147,1803132742,511766,Vote
13148,2418069,529308,Vote
13149,2212512,494831,Save
13150,20855,504570,Like
13151,2001837020,504780,Save
13152,2420494,479581,Vote
13153,529577,506602,Like
13154,2307263,512019,Save
13155,1802732913,484525,Vote
13156,2446499,494765,Like
13157,1506171,517101,Save
13158,2001705219,486036,Like
13159,2001620891,503385,Like
13160,2344547,507151,Vote
13161,2668584,501991,Save
13162,2002166234,502284,Vote
13163,2000018732,500909,Like
13164,2517135,496427,Like
13165,220348,529063,Save
13166,498224,498955,Like
13167,2000822435,480223,Like
13168,2001631139,502419,Vote
13169,2001411738,508302,Like
13170,27724,515084,Save
13171,182453,500391,Vote
13172,2901946,483374,Like
13173,2731384,503297,Save
13174,761708,476125,Save
13175,2197050,475317,Vote
13176,2001419709,528058,Like
13177,2217922,487077,Like
13178,2002162136,488265,Vote
13179,2000474827,522311,Save
13180,1702909,505527,Save
13181,441981,492833,Like
13182,2295100,486521,Vote
13183,2001134029,479771,Save
13184,2000715951,503684,Vote
13185,2001443744,497537,Like
13186,510718,533950,Like
13187,2001448333,503409,Save
13188,2001920496,527825,Vote
13189,336145,487544,Save
13190,1999181,487011,Like
13191,2001979289,485512,Save
13192,2001182097,535830,Save
13193,2000376014,481202,Save
13194,152938,493922,Save
13195,2001081846,506966,Save
13196,12263035,498384,Save
13197,2001985252,517161,Like
13198,1800319145,504521,Save
13199,51089,518401,Vote
13200,2419792,505361,Vote
13201,1803066303,477587,Like
13202,179906,477032,Like
13203,982333,479892,Vote
13204,43321539,501787,Save
13205,1387657,483899,Vote
13206,1826469,512297,Vote
13207,130133,480731,Like
13208,11800120,483403,Save
13209,2001690833,510525,Vote
13210,2002202118,486290,Like
13211,2001350973,503240,Vote
13212,2001565162,523977,Save
13213,2001389807,510535,Like
13214,2000400832,502752,Save
13215,2419566,500412,Vote
13216,1803455287,492591,Vote
13217,1250245,492420,Save
13218,12224211,483163,Save
13219,751759,478262,Save
13220,2001491284,483108,Save
13221,2710071,505947,Vote
13222,2001367038,494784,Vote
13223,2000192509,507726,Vote
13224,2000737551,484432,Save
13225,2199918,481922,Like
13226,114243,492771,Vote
13227,140008,483050,Save
13228,928625,530632,Like
13229,2693088,495674,Vote
13230,281586,501762,Like
13231,1800179324,514512,Vote
13232,2000140354,479677,Like
13233,2161033,494195,Save
13234,2500830,503860,Like
13235,2000157871,483930,Like
13236,2494604,500578,Vote
13237,169410,482945,Vote
13238,1802645685,475918,Like
13239,2364517,502420,Save
13240,2000488423,506656,Vote
13241,2001938463,483048,Save
13242,394557,478398,Save
13243,1245493,495993,Like
13244,9269645,493758,Vote
13245,303256,483382,Like
13246,2002286400,510203,Vote
13247,2001543914,481452,Like
13248,2204152,479876,Vote
13249,2001079926,520660,Save
13250,2442417,497758,Vote
13251,1802558530,523650,Save
13252,2001756176,482775,Vote
13253,2722900,504052,Vote
13254,2001322694,475385,Save
13255,2627639,489370,Like
13256,2000370905,503673,Like
13257,2001081808,494761,Vote
13258,998214,507782,Like
13259,336145,521251,Save
13260,934184,497266,Save
13261,616177,494991,Like
13262,1623265,483128,Vote
13263,1744931,508541,Save
13264,2001588133,496652,Vote
13265,2001821545,535555,Save
13266,2217504,483989,Like
13267,2001974823,490614,Like
13268,2002172560,528058,Save
13269,1464183,483185,Save
13270,2731384,503542,Save
13271,2001894759,495344,Save
13272,2002076480,516208,Like
13273,2000677259,478125,Save
13274,1800113340,519463,Vote
13275,2000571571,484972,Save
13276,371838,512536,Vote
13277,348486,536305,Save
13278,2000885334,510828,Save
13279,2410087,484555,Like
13280,179812,505751,Vote
13281,2731183,478212,Like
13282,152473,477968,Like
13283,2001620949,514180,Vote
13284,1803730992,476937,Vote
13285,2000579050,528649,Like
13286,2209735,483703,Like
13287,1800338091,533188,Like
13288,2001978425,482595,Save
13289,725860,501405,Like
13290,2001511525,497509,Save
13291,2000965593,486663,Like
13292,2001051242,502543,Vote
13293,361931,480340,Save
13294,1802642679,493929,Like
13295,2001572746,527547,Like
13296,101714,501009,Like
13297,1802619867,476696,Like
13298,2000841859,482439,Save
13299,2422031,519965,Save
13300,2002350586,509254,Vote
13301,1803137263,475322,Vote
13302,2002002497,493492,Save
13303,2001755597,518401,Like
13304,2002061921,505663,Vote
13305,2423428,481959,Like
13306,1199752,480182,Save
13307,2412034,484190,Vote
13308,2669395,494526,Save
13309,2001222159,507497,Like
13310,503238,533923,Like
13311,2002261089,504307,Like
13312,1803716867,482426,Vote
13313,2001443744,504658,Like
13314,2000452809,508954,Vote
13315,326001,504715,Like
13316,182944,492483,Like
13317,2207392,529563,Like
13318,2202657,480219,Vote
13319,1307852,513150,Save
13320,2000332621,503637,Vote
13321,2001651208,501582,Vote
13322,2697111,493838,Like
13323,2687864,530879,Like
13324,1800698944,517577,Save
13325,2836416,499736,Like
13326,2711150,481047,Like
13327,8671968,502716,Like
13328,2000041666,482308,Like
13329,2211145,507244,Vote
13330,2689792,509880,Like
13331,2670450,487917,Vote
13332,1800159860,476944,Like
13333,230647,482562,Save
13334,2432927,476359,Vote
13335,2000725197,484193,Vote
13336,2703697,492224,Vote
13337,1328807,504914,Save
13338,2409147,496776,Vote
13339,683554,479966,Vote
13340,2001970386,498132,Save
13341,2001919085,475060,Vote
13342,2790989,490038,Save
13343,2001356926,489965,Like
13344,2002332148,527540,Vote
13345,2001069391,476500,Save
13346,2000199754,505385,Save
13347,2001172699,482650,Save
13348,112429,497326,Save
13349,2001018299,517292,Vote
13350,2215435,530752,Like
13351,1803700092,522867,Save
13352,2858389,484900,Vote
13353,1803051449,500920,Like
13354,1959408,497955,Vote
13355,49912,518093,Vote
13356,7302163,491855,Vote
13357,2000440320,496766,Save
13358,803584,507768,Save
13359,2751276,479419,Save
13360,2001764550,480523,Save
13361,2002144670,483087,Like
13362,2001254468,529720,Like
13363,376010,492534,Like
13364,1199752,482282,Vote
13365,2002234756,509250,Like
13366,2002162580,517501,Save
13367,12576176,475062,Vote
13368,2001900492,481768,Save
13369,1802712152,483696,Like
13370,1365087,480288,Like
13371,720874,505611,Save
13372,2707002,499566,Vote
13373,1803553380,490388,Save
13374,1800075365,505410,Like
13375,2695469,476039,Vote
13376,2698452,480095,Vote
13377,2000374849,499497,Like
13378,2001904534,485774,Like
13379,1800048146,486072,Like
13380,2706057,531712,Save
13381,2001991619,503293,Save
13382,139381,495815,Save
13383,2214319,487548,Vote
13384,2001284129,481399,Like
13385,1800173201,534283,Save
13386,573772,490022,Vote
13387,2000159910,501758,Like
13388,1802653462,509192,Like
13389,1800698944,535282,Like
13390,1802997395,510109,Save
13391,2428771,511752,Like
13392,126037,515012,Vote
13393,1436597,496520,Vote
13394,2001434481,513219,Like
13395,812391,515670,Vote
13396,415934,481437,Vote
13397,1802450063,497671,Vote
13398,2000219673,509221,Save
13399,2001769827,487502,Like
13400,1803207196,475565,Like
13401,2000787712,487869,Like
13402,2419278,480397,Like
13403,2706155,494355,Save
13404,2002098795,513959,Save
13405,1771117,503261,Vote
13406,2000243415,485082,Save
13407,29196,490623,Like
13408,2748347,497455,Save
13409,1538153,480776,Save
13410,2001373192,481282,Save
13411,2001924722,488222,Vote
13412,2000069312,490767,Vote
13413,2001960543,502497,Vote
13414,475397,524229,Vote
13415,1803121079,481332,Save
13416,2000721329,494370,Like
13417,2000213777,502353,Save
13418,1802409741,484915,Vote
13419,2749507,532829,Save
13420,186855,508968,Save
13421,707800,504699,Like
13422,2434940,524992,Save
13423,288719,510239,Like
13424,1802587715,505050,Like
13425,1802455709,490618,Vote
13426,285354,529310,Save
13427,2001519891,515587,Save
13428,2209112,497371,Like
13429,2001521893,475230,Save
13430,2002047678,486267,Like
13431,2002104250,493507,Vote
13432,1802652474,494118,Like
13433,2001539664,535571,Save
13434,2001671896,481955,Like
13435,2001831742,500218,Save
13436,2897778,499965,Save
13437,863930,492442,Like
13438,2001512075,494182,Save
13439,2084789,483746,Like
13440,2000023336,487784,Save
13441,46236180,484528,Save
13442,2000406488,511045,Vote
13443,137302,528477,Like
13444,2001283195,503888,Vote
13445,1195537,475819,Like
13446,1800056086,506705,Vote
13447,2001013948,484528,Like
13448,2001955326,484971,Save
13449,2001681399,491681,Like
13450,2000944532,476533,Save
13451,2002047091,513145,Save
13452,2001906087,529975,Vote
13453,1803072520,478129,Save
13454,1354456,478445,Like
13455,2001464620,485103,Like
13456,2001716747,478944,Save
13457,87454,507528,Like
13458,49912,490798,Save
13459,1803650091,489875,Like
13460,2001468806,476740,Save
13461,1803522956,492959,Like
13462,2000734550,521407,Vote
13463,1056692,506260,Vote
13464,576273,502484,Like
13465,2002204215,507821,Vote
13466,2000095993,502847,Save
13467,167275,476028,Like
13468,2000327789,505601,Vote
13469,2246854,506496,Vote
13470,921878,475885,Save
13471,2002101566,484694,Like
13472,1802649545,503795,Vote
13473,2698449,512296,Save
13474,1692795,475193,Save
13475,2002337831,503972,Save
13476,2001381315,478223,Vote
13477,2245766,482159,Like
13478,1376033,478714,Save
13479,2211434,510162,Save
13480,2203576,487784,Save
13481,2942806,475657,Save
13482,2000842677,502948,Vote
13483,1802642596,483321,Save
13484,2000703652,518401,Vote
13485,2002016228,485303,Vote
13486,2002046678,527396,Like
13487,2002105643,511884,Vote
13488,2000554894,489386,Save
13489,2001835916,519139,Save
13490,2001388983,493247,Vote
13491,706839,479838,Vote
13492,1033531,483300,Save
13493,2455976,481486,Save
13494,2001979598,512904,Vote
13495,1802581352,502997,Like
13496,2002130781,491261,Vote
13497,2206634,504351,Vote
13498,2002326656,500329,Vote
13499,2001552440,485109,Save
13500,2002241833,504238,Like
13501,1377608,483803,Like
13502,2001301310,483989,Vote
13503,1802642699,501162,Vote
13504,2423525,505258,Vote
13505,2217444,505242,Like
13506,2002286400,536221,Save
13507,1578444,488776,Like
13508,2192881,478997,Save
13509,1802753534,489521,Save
13510,61796,480448,Like
13511,2744023,488968,Like
13512,2707951,491267,Like
13513,2001215166,477085,Save
13514,2002289730,492483,Like
13515,2850165,500370,Like
13516,1221394,481465,Like
13517,1269180,506157,Like
13518,2002050126,496102,Like
13519,1802639357,480935,Save
13520,2422544,487372,Save
13521,2000299368,493297,Save
13522,415934,482266,Save
13523,401767,490142,Save
13524,2001284557,490767,Vote
13525,2001133147,478472,Like
13526,1803751739,502258,Like
13527,2202666,483103,Save
13528,9010720,483786,Like
13529,1803081273,525973,Vote
13530,2001577881,496763,Like
13531,2296014,503704,Save
13532,2413747,503814,Like
13533,2002251068,483503,Like
13534,2000304082,502397,Vote
13535,1802712152,476243,Vote
13536,1803262884,508387,Like
13537,2717186,482990,Like
13538,2706415,486255,Vote
13539,2001790045,486858,Like
13540,2000962575,529732,Vote
13541,1244902,500434,Save
13542,447487,532076,Vote
13543,2422189,478103,Save
13544,2001827760,493507,Like
13545,2001650364,480163,Save
13546,10482960,489534,Save
13547,1803019111,495134,Like
13548,2001739089,479365,Like
13549,1802619867,496902,Like
13550,1802553337,482128,Vote
13551,2001872983,529848,Like
13552,2802526,504592,Vote
13553,1179225,477118,Save
13554,2000157218,509055,Vote
13555,2328966,495364,Save
13556,2000764848,507526,Save
13557,1803491512,503972,Save
13558,2000030505,501353,Save
13559,2000426439,499470,Save
13560,1802650909,502723,Like
13561,1800173201,484921,Vote
13562,2001893789,510194,Save
13563,2683760,503298,Save
13564,706839,511981,Save
13565,1802878890,489847,Vote
13566,2286743,495284,Save
13567,1802632290,483782,Like
13568,1801601504,530292,Vote
13569,2000726747,476699,Like
13570,2000140354,493294,Save
13571,1803003609,483653,Like
13572,2429815,535723,Like
13573,2001272559,524867,Like
13574,2066263,492971,Save
13575,2001736804,485438,Vote
13576,2714275,499016,Like
13577,2000722468,503052,Like
13578,2001900605,510268,Save
13579,2000287063,484729,Like
13580,2000341031,490504,Save
13581,2711178,497325,Vote
13582,2001439000,510938,Like
13583,2002283366,484901,Like
13584,2000270901,479932,Like
13585,2002189122,535315,Save
13586,2203315,494250,Save
13587,45964472,479422,Save
13588,2001937515,477098,Like
13589,2000802926,507134,Vote
13590,43028169,528649,Save
13591,2001900964,516282,Like
13592,260988,491088,Like
13593,876374,480007,Vote
13594,2740009,514620,Vote
13595,2197050,510476,Save
13596,2358434,478558,Save
13597,2691937,484127,Save
13598,2847415,486519,Save
13599,2703280,490466,Vote
13600,2001649031,505750,Save
13601,2857065,484514,Vote
13602,575131,486321,Like
